Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
348	0.267241	356	0.061798	35	0.314286	261	0.306513	11.763350	173	0.300578	1.541969	175	0.234286	43.416372	261	0.306513	0.206000	0.222524	
339	0.318584	337	0.068249	33	0.515152	291	0.243986	11.766476	174	0.287356	1.541594	165	0.351515	43.438022	291	0.243986	0.219000	0.222524	
325	0.316923	356	0.047753	35	0.400000	284	0.320423	11.760773	169	0.325444	1.541644	156	0.307692	43.426769	284	0.320423	0.225000	0.222524	
312	0.323718	369	0.067751	29	0.413793	290	0.279310	11.765307	158	0.310127	1.541776	154	0.337662	43.417057	290	0.279310	0.219000	0.222523	
357	0.333333	340	0.055882	37	0.567568	266	0.334586	11.763999	178	0.297753	1.542154	179	0.368715	43.429691	266	0.334586	0.248000	0.222527	
358	0.298883	340	0.070588	27	0.407407	275	0.305455	11.766288	183	0.327869	1.542238	175	0.268571	43.466391	275	0.305455	0.226000	0.222528	
330	0.260606	362	0.060773	28	0.428571	280	0.267857	11.771681	168	0.285714	1.542221	162	0.234568	43.460269	280	0.267857	0.195000	0.222524	
332	0.283133	365	0.049315	37	0.648649	266	0.248120	11.762794	174	0.258621	1.542102	158	0.310127	43.468126	266	0.248120	0.202000	0.222521	
335	0.316418	366	0.057377	44	0.704545	255	0.294118	11.761672	173	0.317919	1.542172	162	0.314815	43.466161	255	0.294118	0.233000	0.222522	
355	0.261972	349	0.057307	33	0.606061	263	0.334601	11.766916	164	0.262195	1.542280	191	0.261780	43.464281	263	0.334601	0.221000	0.222522	
351	0.253561	356	0.067416	41	0.609756	252	0.277778	11.764711	188	0.287234	1.542143	163	0.214724	43.501282	252	0.277778	0.208000	0.222520	
355	0.250704	355	0.059155	31	0.806452	259	0.262548	11.765535	170	0.247059	1.541882	185	0.254054	43.505221	259	0.262548	0.203000	0.222517	
319	0.282132	348	0.031609	42	0.500000	291	0.264605	11.763566	160	0.312500	1.541818	159	0.251572	43.508001	291	0.264605	0.199000	0.222513	
338	0.248521	361	0.047091	28	0.571429	273	0.300366	11.766863	137	0.218978	1.541696	201	0.268657	43.484736	273	0.300366	0.199000	0.222510	
321	0.295950	362	0.052486	39	0.461538	278	0.248201	11.759408	159	0.352201	1.541755	162	0.240741	43.506213	278	0.248201	0.201000	0.222506	
352	0.284091	343	0.072886	30	0.366667	275	0.207273	11.765540	160	0.343750	1.541558	192	0.234375	43.486352	275	0.207273	0.193000	0.222502	
350	0.331429	353	0.067989	40	0.475000	257	0.260700	11.772939	188	0.324468	1.541508	162	0.339506	43.468788	257	0.260700	0.226000	0.222503	
334	0.302395	358	0.061453	37	0.513514	271	0.273063	11.778711	144	0.298611	1.541644	190	0.305263	43.424011	271	0.273063	0.216000	0.222502	
327	0.253823	370	0.040541	35	0.514286	268	0.317164	11.783071	162	0.216049	1.541778	165	0.290909	43.423229	268	0.317164	0.201000	0.222498	
360	0.297222	327	0.045872	32	0.312500	281	0.238434	11.782355	158	0.322785	1.541782	202	0.277228	43.436725	281	0.238434	0.199000	0.222495	
345	0.260870	342	0.049708	42	0.547619	271	0.328413	11.787974	177	0.288136	1.541485	168	0.232143	43.431769	271	0.328413	0.219000	0.222494	
345	0.223188	361	0.049861	36	0.416667	258	0.375969	11.784318	163	0.263804	1.541187	182	0.186813	43.471087	258	0.375969	0.207000	0.222492	
343	0.309038	337	0.089021	31	0.645161	289	0.287197	11.782472	177	0.282486	1.114094	166	0.337349	43.523266	289	0.287197	0.239000	0.222495	
354	0.251412	355	0.084507	27	0.444444	264	0.306818	11.783565	178	0.275281	1.537090	176	0.227273	43.484233	264	0.306818	0.212000	0.222493	
347	0.227666	342	0.067251	38	0.289474	273	0.293040	11.784798	170	0.241176	1.536995	177	0.214689	43.458977	273	0.293040	0.193000	0.222489	
323	0.266254	352	0.116477	41	0.512195	284	0.306338	11.784063	153	0.274510	1.536769	170	0.258824	43.433190	284	0.306338	0.235000	0.222490	
352	0.278409	317	0.097792	35	0.571429	296	0.310811	11.776375	179	0.251397	1.536493	173	0.306358	43.448981	296	0.310811	0.241000	0.222493	
312	0.310897	389	0.064267	24	0.541667	275	0.283636	11.774398	149	0.322148	1.536698	163	0.300613	43.447304	275	0.283636	0.213000	0.222492	
318	0.279874	339	0.067847	42	0.476190	301	0.272425	11.777422	156	0.326923	1.536801	162	0.234568	43.459640	301	0.272425	0.214000	0.222490	
324	0.308642	338	0.047337	41	0.682927	297	0.249158	11.778080	159	0.352201	1.536570	165	0.266667	43.466031	297	0.249158	0.218000	0.222490	
352	0.289773	325	0.058462	42	0.595238	281	0.238434	11.781637	176	0.295455	1.536263	176	0.284091	43.469874	281	0.238434	0.213000	0.222488	
327	0.247706	385	0.085714	32	0.406250	256	0.246094	11.785802	151	0.278146	1.535999	176	0.221591	43.467797	256	0.246094	0.190000	0.222484	
339	0.353982	351	0.082621	43	0.581395	267	0.280899	11.785308	175	0.354286	1.535596	164	0.353659	43.468380	267	0.280899	0.249000	0.222487	
348	0.275862	333	0.069069	34	0.441176	285	0.242105	11.788752	167	0.341317	1.535706	181	0.215470	43.481370	285	0.242105	0.203000	0.222485	
336	0.267857	372	0.053763	32	0.562500	260	0.207692	11.794410	167	0.251497	1.535337	169	0.284024	43.463376	260	0.207692	0.182000	0.222479	
311	0.289389	389	0.082262	38	0.526316	262	0.213740	11.793527	146	0.267123	1.535089	165	0.309091	43.426032	262	0.213740	0.198000	0.222475	
353	0.263456	364	0.052198	35	0.628571	248	0.282258	11.790594	172	0.232558	1.535053	181	0.292818	43.417906	248	0.282258	0.204000	0.222472	
340	0.297059	335	0.086567	39	0.743590	286	0.269231	11.789044	161	0.341615	1.534652	179	0.256983	43.428201	286	0.269231	0.236000	0.222474	
332	0.304217	340	0.047059	41	0.560976	287	0.285714	11.797312	161	0.291925	1.534186	171	0.315789	43.435720	287	0.285714	0.222000	0.222474	
328	0.271341	367	0.057221	40	0.525000	265	0.290566	11.794604	162	0.271605	1.533545	166	0.271084	43.442309	265	0.290566	0.208000	0.222472	
344	0.255814	343	0.043732	45	0.355556	268	0.328358	11.791675	191	0.204188	1.533030	153	0.320261	43.457809	268	0.328358	0.207000	0.222470	
338	0.295858	340	0.058824	36	0.305556	286	0.311189	11.784994	167	0.311377	1.532756	171	0.280702	43.497182	286	0.311189	0.220000	0.222469	
340	0.297059	384	0.044271	30	0.500000	246	0.247967	11.785387	173	0.265896	1.532519	167	0.329341	43.533206	246	0.247967	0.194000	0.222465	
339	0.289086	362	0.074586	40	0.475000	259	0.289575	11.784095	191	0.303665	1.532532	148	0.270270	43.528132	259	0.289575	0.219000	0.222464	
327	0.293578	356	0.064607	38	0.473684	279	0.265233	11.787252	167	0.269461	1.532344	160	0.318750	43.527411	279	0.265233	0.211000	0.222463	
346	0.286127	341	0.090909	27	0.555556	286	0.265734	11.787878	172	0.261628	1.531386	174	0.310345	43.521463	286	0.265734	0.221000	0.222463	
313	0.300319	375	0.053333	34	0.617647	278	0.273381	11.777260	147	0.299320	1.528045	166	0.301205	43.523989	278	0.273381	0.211000	0.222461	
339	0.294985	359	0.047354	44	0.386364	258	0.271318	11.774936	172	0.325581	1.527651	167	0.263473	43.475876	258	0.271318	0.204000	0.222458	
329	0.291793	336	0.053571	32	0.625000	303	0.247525	11.777824	166	0.295181	1.527546	163	0.288344	43.484202	303	0.247525	0.209000	0.222456	
343	0.271137	370	0.089189	39	0.666667	248	0.314516	11.778718	158	0.253165	1.527416	185	0.286486	43.471034	248	0.314516	0.230000	0.222457	
308	0.324675	371	0.059299	27	0.555556	294	0.326531	11.779637	156	0.275641	1.527146	152	0.375000	43.472733	294	0.326531	0.233000	0.222459	
359	0.350975	323	0.034056	41	0.585366	277	0.292419	11.776008	186	0.387097	1.527207	173	0.312139	43.492413	277	0.292419	0.242000	0.222462	
383	0.271540	314	0.060510	49	0.653061	254	0.307087	11.790196	189	0.264550	1.526922	194	0.278351	43.489563	254	0.307087	0.233000	0.222463	
344	0.328488	331	0.069486	41	0.536585	284	0.257042	11.790681	175	0.297143	1.526913	169	0.360947	43.500118	284	0.257042	0.231000	0.222465	
338	0.269231	358	0.081006	41	0.463415	263	0.319392	11.793951	176	0.238636	1.528303	162	0.302469	43.485694	263	0.319392	0.223000	0.222465	
334	0.269461	355	0.073239	36	0.722222	275	0.287273	11.792966	180	0.283333	1.528333	154	0.253247	43.479522	275	0.287273	0.221000	0.222464	
364	0.343407	332	0.051205	38	0.552632	266	0.312030	11.795221	179	0.329609	1.528191	185	0.356757	43.457846	266	0.312030	0.246000	0.222468	
340	0.344118	337	0.080119	28	0.428571	295	0.305085	11.797196	173	0.375723	1.528106	167	0.311377	43.470720	295	0.305085	0.246000	0.222471	
339	0.306785	361	0.044321	35	0.457143	265	0.320755	11.791626	166	0.325301	1.528136	173	0.289017	43.485327	265	0.320755	0.221000	0.222471	
332	0.253012	350	0.060000	27	0.629630	291	0.316151	11.769573	164	0.213415	1.527914	168	0.291667	43.501753	291	0.316151	0.214000	0.222470	
330	0.300000	362	0.046961	38	0.526316	270	0.222222	11.748209	166	0.289157	1.527676	164	0.310976	43.534084	270	0.222222	0.196000	0.222466	
326	0.263804	349	0.048711	32	0.562500	293	0.252560	11.734558	150	0.246667	1.527433	176	0.278409	43.522579	293	0.252560	0.195000	0.222462	
316	0.272152	333	0.069069	41	0.658537	310	0.261290	11.734555	158	0.259494	1.527398	158	0.284810	43.517192	310	0.261290	0.217000	0.222461	
350	0.351429	335	0.068657	34	0.705882	281	0.274021	11.734366	179	0.318436	1.527371	171	0.385965	43.519766	281	0.274021	0.247000	0.222465	
328	0.292683	349	0.077364	30	0.666667	293	0.273038	11.734493	169	0.284024	1.527263	159	0.301887	43.522891	293	0.273038	0.223000	0.222465	
352	0.295455	323	0.046440	37	0.594595	288	0.361111	11.734439	166	0.289157	1.527171	186	0.301075	43.501319	288	0.361111	0.245000	0.222468	
352	0.332386	335	0.047761	29	0.620690	284	0.239437	11.734599	167	0.353293	1.527246	185	0.313514	43.525156	284	0.239437	0.219000	0.222468	
366	0.275956	321	0.059190	36	0.694444	277	0.267148	11.735107	207	0.256039	1.531822	159	0.301887	43.515264	277	0.267148	0.219000	0.222467	
351	0.270655	332	0.093373	29	0.482759	288	0.291667	11.735004	192	0.260417	1.531723	159	0.283019	43.499505	288	0.291667	0.224000	0.222467	
352	0.267045	337	0.050445	31	0.516129	280	0.303571	11.735116	167	0.299401	1.531588	185	0.237838	43.518882	280	0.303571	0.212000	0.222466	
331	0.305136	357	0.047619	26	0.538462	286	0.276224	11.735505	174	0.304598	1.531496	157	0.305732	43.541042	286	0.276224	0.211000	0.222464	
339	0.250737	344	0.066860	45	0.466667	272	0.308824	11.735719	174	0.310345	1.531415	165	0.187879	43.533729	272	0.308824	0.213000	0.222463	
341	0.366569	350	0.060000	36	0.444444	273	0.274725	11.736003	167	0.293413	1.016259	174	0.436782	43.531653	273	0.274725	0.237000	0.222465	
362	0.298343	347	0.060519	39	0.589744	252	0.273810	11.735906	180	0.266667	1.811302	182	0.329670	43.487710	252	0.273810	0.221000	0.222465	
347	0.314121	314	0.054140	40	0.400000	299	0.311037	11.735382	181	0.298343	1.527308	166	0.331325	43.486270	299	0.311037	0.235000	0.222466	
329	0.218845	364	0.057692	31	0.451613	276	0.271739	11.735695	162	0.240741	1.527240	167	0.197605	43.516306	276	0.271739	0.182000	0.222460	
328	0.329268	366	0.081967	37	0.594595	269	0.271375	11.735310	159	0.238994	0.831712	169	0.414201	43.511310	269	0.271375	0.233000	0.222462	
346	0.427746	361	0.052632	32	0.656250	261	0.210728	11.735394	166	0.355422	0.898704	180	0.494444	43.515570	261	0.210728	0.243000	0.222465	
323	0.325077	366	0.054645	41	0.414634	270	0.355556	11.735802	170	0.341176	1.274824	153	0.307190	43.499784	270	0.355556	0.238000	0.222467	
326	0.291411	370	0.056757	30	0.633333	274	0.244526	11.735902	153	0.320261	1.511228	173	0.265896	43.537212	274	0.244526	0.202000	0.222464	
329	0.319149	367	0.043597	40	0.425000	264	0.265152	11.736208	159	0.301887	1.511242	170	0.335294	43.508970	264	0.265152	0.208000	0.222462	
332	0.343373	350	0.054286	42	0.476190	276	0.297101	11.736384	171	0.368421	1.510895	161	0.316770	43.484645	276	0.297101	0.235000	0.222464	
339	0.300885	313	0.035144	30	0.466667	318	0.242138	11.737113	161	0.360248	1.511543	178	0.247191	43.501864	318	0.242138	0.204000	0.222461	
333	0.285285	353	0.070822	24	0.500000	290	0.279310	11.737556	176	0.284091	1.511562	157	0.286624	43.510318	290	0.279310	0.213000	0.222460	
338	0.227811	346	0.063584	35	0.542857	281	0.323843	11.737531	169	0.224852	1.510323	169	0.230769	43.469744	281	0.323843	0.209000	0.222458	
339	0.274336	351	0.037037	33	0.545455	277	0.285199	11.737264	166	0.253012	1.509497	173	0.294798	43.372429	277	0.285199	0.203000	0.222455	
352	0.329545	322	0.055901	43	0.581395	283	0.236749	11.737037	169	0.349112	1.509402	183	0.311475	43.333637	283	0.236749	0.226000	0.222456	
337	0.290801	346	0.063584	26	0.615385	291	0.292096	11.737399	156	0.275641	1.509144	181	0.303867	43.273825	291	0.292096	0.221000	0.222455	
381	0.301837	317	0.037855	35	0.571429	267	0.250936	11.737465	190	0.342105	1.508746	191	0.261780	43.234384	267	0.250936	0.214000	0.222454	
365	0.312329	353	0.053824	28	0.535714	254	0.196850	11.738006	178	0.235955	1.507556	187	0.385027	43.311376	254	0.196850	0.198000	0.222450	
353	0.371105	344	0.066860	38	0.552632	265	0.271698	11.738047	164	0.347561	1.508484	189	0.391534	37.703127	265	0.271698	0.247000	0.222454	
334	0.314371	332	0.060241	45	0.488889	289	0.269896	11.738709	155	0.303226	1.509406	179	0.324022	43.275568	289	0.269896	0.225000	0.222454	
323	0.284830	354	0.076271	46	0.521739	277	0.324910	11.739077	151	0.258278	1.509083	172	0.308140	43.269057	277	0.324910	0.233000	0.222456	
357	0.282913	352	0.065341	31	0.548387	260	0.346154	11.738995	191	0.277487	1.509484	166	0.289157	43.278455	260	0.346154	0.231000	0.222457	
353	0.254958	348	0.043103	31	0.580645	268	0.347015	11.739005	181	0.254144	1.509436	172	0.255814	43.290795	268	0.347015	0.216000	0.222456	
332	0.274096	343	0.046647	39	0.487179	286	0.360140	11.738928	159	0.283019	1.509324	173	0.265896	43.306246	286	0.360140	0.229000	0.222457	
330	0.369697	366	0.013661	46	0.434783	258	0.255814	11.739000	173	0.352601	1.509189	157	0.388535	43.336211	258	0.255814	0.213000	0.222456	
354	0.271186	333	0.060060	41	0.487805	272	0.327206	11.739215	177	0.231638	1.509217	177	0.310734	43.332570	272	0.327206	0.225000	0.222456	
321	0.305296	353	0.076487	22	0.772727	304	0.256579	11.739135	162	0.327160	1.509100	159	0.283019	43.331465	304	0.256579	0.220000	0.222456	
342	0.295322	340	0.091176	39	0.487179	279	0.308244	11.739232	152	0.263158	1.509104	190	0.321053	43.325243	279	0.308244	0.237000	0.222458	
327	0.266055	345	0.066667	37	0.513514	291	0.281787	11.739305	148	0.229730	1.508909	179	0.296089	43.332153	291	0.281787	0.211000	0.222456	
333	0.327327	347	0.074928	29	0.517241	291	0.347079	11.739325	165	0.339394	1.508879	168	0.315476	43.474962	291	0.347079	0.251000	0.222461	
351	0.304843	352	0.085227	38	0.447368	259	0.332046	11.739539	167	0.323353	1.508236	184	0.288043	43.461687	259	0.332046	0.240000	0.222463	
351	0.284900	340	0.088235	38	0.605263	271	0.269373	11.739656	174	0.333333	1.507123	177	0.237288	43.464791	271	0.269373	0.226000	0.222464	
344	0.322674	322	0.059006	35	0.485714	299	0.254181	11.739724	183	0.295082	1.505910	161	0.354037	43.461741	299	0.254181	0.223000	0.222464	
363	0.272727	344	0.093023	32	0.562500	261	0.344828	11.739615	182	0.291209	1.505911	181	0.254144	43.461896	261	0.344828	0.239000	0.222466	
343	0.215743	352	0.059659	28	0.428571	277	0.314079	11.739832	172	0.250000	1.505872	171	0.181287	43.471370	277	0.314079	0.194000	0.222462	
333	0.369369	359	0.064067	29	0.310345	279	0.250896	11.739617	166	0.367470	1.153111	167	0.371257	43.479088	279	0.250896	0.225000	0.222462	
354	0.313559	321	0.068536	41	0.463415	284	0.288732	11.740120	172	0.319767	1.502398	182	0.307692	43.472751	284	0.288732	0.234000	0.222464	
368	0.225543	330	0.042424	38	0.368421	264	0.375000	11.740213	191	0.198953	1.502050	177	0.254237	43.441770	264	0.375000	0.210000	0.222462	
357	0.305322	338	0.050296	34	0.500000	271	0.380074	7.323855	198	0.358586	1.501271	159	0.238994	43.415466	271	0.380074	0.246000	0.222466	
348	0.301724	326	0.076687	32	0.531250	294	0.282313	11.697154	179	0.312849	1.500507	169	0.289941	43.414344	294	0.282313	0.230000	0.222467	
319	0.313480	371	0.056604	34	0.529412	276	0.268116	11.696411	160	0.306250	1.500353	159	0.320755	43.413486	276	0.268116	0.213000	0.222465	
345	0.289855	336	0.074405	35	0.571429	284	0.295775	11.696537	163	0.288344	1.500449	182	0.291209	43.412614	284	0.295775	0.229000	0.222466	
391	0.276215	341	0.070381	25	0.640000	243	0.255144	11.696480	177	0.265537	1.500347	214	0.285047	43.411922	243	0.255144	0.210000	0.222465	
335	0.295522	353	0.056657	26	0.615385	286	0.293706	11.695011	180	0.311111	1.499891	155	0.277419	43.411420	286	0.293706	0.219000	0.222464	
345	0.295652	333	0.069069	30	0.533333	292	0.273973	11.695054	148	0.236486	1.499757	197	0.340102	43.410917	292	0.273973	0.221000	0.222464	
340	0.276471	328	0.064024	42	0.619048	290	0.241379	11.693428	174	0.258621	1.500438	166	0.295181	43.410544	290	0.241379	0.211000	0.222462	
343	0.320700	339	0.032448	45	0.533333	273	0.201465	11.693626	170	0.341176	1.500003	173	0.300578	43.410482	273	0.201465	0.200000	0.222459	
360	0.288889	328	0.064024	40	0.475000	272	0.279412	11.711520	154	0.318182	1.499426	206	0.266990	43.410390	272	0.279412	0.220000	0.222459	
332	0.259036	342	0.061404	32	0.468750	294	0.306122	11.711307	175	0.280000	1.499376	157	0.235669	43.410140	294	0.306122	0.212000	0.222457	
359	0.250696	333	0.045045	23	0.391304	285	0.378947	11.711047	169	0.266272	1.498259	190	0.236842	43.409663	285	0.378947	0.222000	0.222457	
364	0.285714	323	0.052632	38	0.421053	275	0.225455	11.709574	182	0.302198	1.497200	182	0.269231	43.408926	275	0.225455	0.199000	0.222453	
336	0.303571	345	0.034783	37	0.297297	282	0.343972	11.709748	159	0.345912	1.496599	177	0.265537	43.408815	282	0.343972	0.222000	0.222453	
367	0.272480	342	0.043860	43	0.465116	248	0.237903	11.710293	186	0.284946	1.496160	181	0.259669	43.408626	248	0.237903	0.194000	0.222449	
337	0.240356	349	0.071633	40	0.425000	274	0.397810	11.710232	164	0.201220	1.495676	173	0.277457	43.408878	274	0.397810	0.232000	0.222451	
373	0.243968	335	0.056716	26	0.423077	266	0.402256	11.708501	186	0.258065	1.495034	187	0.229947	43.408259	266	0.402256	0.228000	0.222451	
368	0.326087	343	0.049563	30	0.566667	259	0.212355	11.707207	196	0.341837	1.494301	172	0.308140	50.153156	259	0.212355	0.209000	0.222449	
361	0.279778	336	0.074405	37	0.648649	266	0.334586	11.707713	178	0.314607	1.494305	183	0.245902	43.429277	266	0.334586	0.239000	0.222452	
353	0.249292	325	0.073846	43	0.511628	279	0.376344	11.707429	180	0.244444	1.494063	173	0.254335	43.430044	279	0.376344	0.239000	0.222454	
325	0.280000	354	0.050847	37	0.486486	284	0.330986	11.706644	152	0.263158	1.492782	173	0.294798	43.432626	284	0.330986	0.221000	0.222454	
365	0.257534	317	0.047319	37	0.405405	281	0.291815	11.705502	194	0.257732	1.492267	171	0.257310	43.432923	281	0.291815	0.206000	0.222452	
352	0.286932	359	0.044568	34	0.500000	255	0.286275	11.704498	176	0.312500	1.491135	176	0.261364	43.433214	255	0.286275	0.207000	0.222449	
341	0.354839	331	0.066465	29	0.344828	299	0.311037	11.704190	164	0.359756	1.489553	177	0.350282	43.432306	299	0.311037	0.246000	0.222453	
347	0.308357	345	0.040580	30	0.400000	278	0.323741	11.704116	177	0.293785	1.489954	170	0.323529	43.432112	278	0.323741	0.223000	0.222453	
365	0.328767	352	0.051136	35	0.571429	248	0.294355	11.703683	181	0.370166	1.490291	184	0.288043	43.432833	248	0.294355	0.231000	0.222454	
337	0.299703	332	0.051205	36	0.444444	295	0.288136	11.704643	176	0.289773	1.489664	161	0.310559	43.433140	295	0.288136	0.219000	0.222454	
360	0.241667	352	0.036932	37	0.486486	251	0.219124	11.703839	177	0.310734	1.489175	183	0.174863	43.432780	251	0.219124	0.173000	0.222446	
362	0.317680	350	0.054286	26	0.461538	262	0.301527	11.703871	184	0.244565	1.270153	178	0.393258	43.431049	262	0.301527	0.225000	0.222447	
332	0.219880	364	0.049451	31	0.580645	273	0.263736	11.703078	165	0.242424	1.487448	167	0.197605	43.430890	273	0.263736	0.181000	0.222441	
359	0.303621	330	0.075758	44	0.477273	267	0.277154	11.702658	183	0.295082	1.420345	176	0.312500	43.430421	267	0.277154	0.229000	0.222442	
331	0.299094	363	0.052342	28	0.535714	278	0.374101	11.701952	162	0.308642	1.486356	169	0.289941	43.430045	278	0.374101	0.237000	0.222444	
359	0.328691	329	0.072948	35	0.628571	277	0.281588	11.702267	174	0.385057	1.486113	185	0.275676	43.431384	277	0.281588	0.242000	0.222447	
347	0.299712	337	0.059347	28	0.464286	288	0.343750	11.702243	171	0.345029	1.485968	176	0.255682	43.431268	288	0.343750	0.236000	0.222449	
